pyridazine_c,
X Velocity[A/fs],-0.04932092000000132,0.03219924000000063,-0.013074079999999988,-10.995664000000033,-0.005604879999999923,0.035263920000000226,-0.23300919999999792,0.25157039999999853,-0.4582747999999981,0.49813640000000703
Y Velocity[A/fs],-0.025036279999998357,-0.009180399999999977,0.016410520000000872,-21.49003999999968,-0.034366640000000004,-0.046720040000000296,0.40242800000000045,0.38490759999999113,-0.09869420000000062,-0.08578179999999946
Z Velocity[A/fs],0.0009457200000007049,-0.0005778799999998085,-0.000632479999998381,-32.54251999999997,-0.0001879200000001191,-0.0003019599999998235,-0.010236640000000463,0.07744471999999902,-0.002537560000000383,-0.004791960000000373
Speed[A/fs],0.055319642553104495,0.03348738189276731,0.0209913497771636,40.51841623204047,0.03482119955760283,0.05853543688407598,0.46513048842999855,0.4663037758262211,0.46878862682389383,0.5054911998213704

pyridazine_c_xy,
X Velocity[A/fs],-0.1032970000000013,0.10807983999999848,0.019309548000000065,-10.433579999999893,-0.14475860000000296,0.03796348000000016,-0.31502439999999865,0.3159216000000029,-0.7542047999999966,0.7232315999999912
Y Velocity[A/fs],-0.14216048000000114,-0.21317280000000238,0.14845735999999832,-49.12183999999979,0.029796559999999417,0.03007116000000032,0.6101488000000046,0.47412880000000257,-0.0770856000000002,0.20384344
Z Velocity[A/fs],-1.8800000010088525e-06,2.9999999995311555e-06,-1.0279999999696088e-05,-9.200000000930686e-06,-2.3560000000699688e-05,9.35999999995829e-06,-0.00037307999999924846,-0.000363240000000431,-0.00046384000000010417,-0.0003044399999989622
Speed[A/fs],0.1757266977051734,0.2390060553276136,0.1497078704938782,50.21767374741747,0.14779339571465303,0.048430368211130004,0.68667464633951,0.5697409132924385,0.7581340812929731,0.7514094675696431

pyridazine_cc,
X Velocity[A/fs],-0.056185919999999,0.056185919999999,0.009661679999999784,-0.009661679999999784,-0.03824091999999979,0.03824091999999979,-0.28172839999999866,0.28172839999999866,-0.4709031999999951,0.4709031999999951
Y Velocity[A/fs],-0.021323119999999918,-0.021323119999999918,0.04116375999999988,0.04116375999999988,-0.05783531999999969,-0.05783531999999969,0.42367759999999066,0.42367759999999066,-0.11483931999999797,-0.11483931999999797
Z Velocity[A/fs],7.72800000010676e-05,7.72800000010676e-05,-0.00011192000000015412,-0.00011192000000015412,0.00014368000000075654,0.00014368000000075654,-0.001419079999999795,-0.001419079999999795,0.003652560000000804,0.003652560000000804
Speed[A/fs],0.0600960816108595,0.0600960816108595,0.04228256997684018,0.04228256997684018,0.06933478813619573,0.06933478813619573,0.5087982054767467,0.5087982054767467,0.4847176852383776,0.4847176852383776

pyridazine_cc_xy,
X Velocity[A/fs],-0.08690804000000085,0.08690804000000085,-0.08470920000000248,0.08470920000000248,-0.12208439999999854,0.12208439999999854,-0.4297956000000056,0.4297956000000056,-0.7744971999999848,0.7744971999999848
Y Velocity[A/fs],-0.12957487999999984,-0.12957487999999984,0.11574856000000011,0.11574856000000011,-0.021258271999999856,-0.021258271999999856,0.6663283999999976,0.6663283999999976,-0.1047314799999981,-0.1047314799999981
Z Velocity[A/fs],6.799999994200334e-07,6.799999994200334e-07,2.639999999942688e-06,2.639999999942688e-06,4.879999998763651e-06,4.879999998763651e-06,-0.00026068000000023517,-0.00026068000000023517,-0.00044895999999994274,-0.00044895999999994274
Speed[A/fs],0.15602133490045042,0.15602133490045042,0.14343422783172657,0.14343422783172657,0.1239214060427012,0.1239214060427012,0.7929173111869762,0.7929173111869762,0.7815464140253527,0.7815464140253527

pyridazine_center,
X Velocity[A/fs],-0.03617599999999932,0.03617599999999932,0.004280207999999952,-0.004280207999999952,-0.06248623999999836,0.06248623999999836,-0.25532679999999885,0.25532679999999885,-0.48712799999999845,0.48712799999999845
Y Velocity[A/fs],-0.0603513600000003,-0.0603513600000003,0.037402919999999895,0.037402919999999895,-0.0033389999999995368,-0.0033389999999995368,0.39490200000000186,0.39490200000000186,-0.09598332000000198,-0.09598332000000198
Z Velocity[A/fs],-0.0002518400000006693,-0.0002518400000006693,-0.0002554799999998636,-0.0002554799999998636,-0.0002234399999991865,-0.0002234399999991865,-0.006946040000000764,-0.006946040000000764,-0.003174679999998986,-0.003174679999998986
Speed[A/fs],0.07036371972284572,0.07036371972284572,0.03764789336842177,0.03764789336842177,0.06257578633761618,0.06257578633761618,0.4703058705501373,0.4703058705501373,0.49650434509208846,0.49650434509208846

pyridazine_cn,
X Velocity[A/fs],-0.01897607999999984,0.015978200000000164,-0.027281639999999996,0.05605972000000037,-0.041987679999998306,0.015963199999999844,-0.26064079999999734,0.2608980000000045,-0.5335572000000042,0.5295059999999978
Y Velocity[A/fs],-0.07140455999999773,-0.07961664000000113,0.01788592000000122,-0.006543159999999659,0.02012312400000038,0.056671760000000404,0.40567800000000886,0.41028599999999926,-0.08428428000000032,-0.09226740000000078
Z Velocity[A/fs],0.0004727600000009602,-0.0006405200000010325,-0.00018371999999899913,0.00026500000000062585,-0.00010520000000013852,-0.0001905999999998187,-0.003243080000000731,0.003813199999999739,-0.008665240000000907,0.0016026000000000096
Speed[A/fs],0.07388454711898335,0.08120666540377204,0.03262250401754045,0.05644090160746936,0.0465608897932766,0.05887740198155521,0.48220201562885673,0.48622721920336975,0.5402427342512073,0.5374871584191736

pyridazine_cn_xy,
X Velocity[A/fs],-0.06587636000000074,0.07203123999999939,-0.06103580000000086,0.06727187999999984,-0.13866795999999937,0.12019847999999911,-0.3809260000000023,0.40208080000000734,-0.7775687999999832,0.7709267999999838
Y Velocity[A/fs],-0.13916380000000217,-0.13556288000000194,0.11832588000000044,0.1014197199999991,-0.008086463999999904,-0.003503223999999916,0.6515376000000117,0.637931199999997,-0.11441827999999887,-0.0931813599999991
Z Velocity[A/fs],-3.6800000007275457e-06,-5.800000000277805e-06,-1.8799999992324956e-06,-2.879999998484095e-06,5.52000000020314e-06,4.640000000222244e-06,-0.00020943999999900598,-0.00029192000000044516,-0.0003640400000008981,-0.00033664000000044325
Speed[A/fs],0.15396836704606795,0.1535115435512015,0.13314046253092637,0.12170236420015429,0.13890354229124297,0.12024952055718958,0.7547224029766777,0.7540724573138635,0.7859420551520918,0.7765378356114749

pyridazine_h_xy,
X Velocity[A/fs],-0.07012435999999767,0.1463333999999996,-0.03926395999999954,0.15768212000000048,-0.18265931999999907,-29.471559999999954,-0.6787892000000113,0.4645547999999877,-0.8008604000000048,0.569933600000013
Y Velocity[A/fs],-0.17886164000000093,-0.08689700000000045,0.1384026399999989,0.07716832000000196,0.011132388000000049,-24.73279999999977,0.5073663999999951,0.6571976000000035,-0.13474696000000108,-0.5286571999999978
Z Velocity[A/fs],-6.120000000109371e-06,-7.880000000071163e-06,-1.5600000011772863e-06,-4.560000000708442e-06,1.6400000006910886e-06,-1.1520000001041808e-05,-0.0003321599999992486,-0.0003606400000002452,-0.00043772000000075195,-0.00036796000000016704
Speed[A/fs],0.19211692316491435,0.17018975476407022,0.14386434344994753,0.17555227312715393,0.1829982438389347,38.474462240214855,0.8474523893505026,0.8048105228623709,0.8121171806557278,0.7773692037348625

pyridazine_n,
X Velocity[A/fs],-0.014702879999999752,-7.88761999999997,-0.0030290800000001283,-0.002414960000000299,0.008400560000000112,0.0010160799999994197,-0.21160960000000273,0.2215732000000017,-0.4222176000000104,0.41081920000000594
Y Velocity[A/fs],-0.024246480000000403,14.847507999999834,-0.024064799999999664,-0.026603040000000355,0.00848482439999998,0.015894846000000018,0.3367764000000051,0.3338132000000087,-0.08673456000000002,-0.15187868000000293
Z Velocity[A/fs],0.0003567999999987137,-39.71564000000035,-0.0021778799999996323,0.0004991600000003871,0.0012731600000002175,-0.0011501599999999002,0.005354439999999627,2.424000000011972e-05,0.002707759999999837,-0.0035696399999984862
Speed[A/fs],0.02835831057952521,43.12766054035491,0.02435227065348903,0.026717090592892425,0.012007605498101504,0.015968763757902963,0.3977758620590724,0.4006568806847876,0.4310428257289291,0.43800946434628296

pyridazine_n_xy,
X Velocity[A/fs],0.02124743600000001,-6.498119999999972,-0.06682036000000124,0.09272260000000188,-0.1313233199999999,0.11034935999999718,-0.4186435999999958,0.3008112000000054,-0.7374783999999863,-0.5000644000000136
Y Velocity[A/fs],-0.1566910400000019,46.21707999999853,0.10253231999999812,0.13573067999999822,-0.033827679999999916,-0.07459815999999897,0.5894767999999999,0.6371488000000056,-0.11207755999999947,2.8275320000000193
Z Velocity[A/fs],-1.315999999995654e-05,-9.399999999715192e-06,-1.0279999999696088e-05,-1.0400000000743148e-05,2.2799999999989495e-05,8.479999999977395e-06,-0.00023992000000028213,-0.00031511999999978,-0.0004362400000008648,-0.00013780000000096493
Speed[A/fs],0.158125063560594,46.67166214375434,0.12238397468945916,0.16437852095752128,0.13561020179118077,0.13319859909062418,0.7230113547661632,0.7045892922032698,0.7459463521108143,2.871411087629273

pyridazine_nn,
X Velocity[A/fs],-0.053672159999999636,0.053672159999999636,-0.024186320000000094,0.024186320000000094,-0.03399943999999877,0.03399943999999877,-0.2587735999999978,0.2587735999999978,-0.5141023999999987,0.5141023999999987
Y Velocity[A/fs],-0.07956412000000057,-0.07956412000000057,0.011599920000000097,0.011599920000000097,0.036474240000000435,0.036474240000000435,0.42213319999999044,0.42213319999999044,-0.0800684399999998,-0.0800684399999998
Z Velocity[A/fs],-2.0559999999392176e-05,-2.0559999999392176e-05,-0.0004285200000015976,-0.0004285200000015976,0.00047267999999967003,0.00047267999999967003,-0.001195799999999636,-0.001195799999999636,0.004388560000000652,0.004388560000000652
Speed[A/fs],0.09597473820310036,0.09597473820310036,0.026827594907840847,0.026827594907840847,0.04986537406130177,0.04986537406130177,0.4951380055467675,0.4951380055467675,0.520318644898168,0.520318644898168

pyridazine_nn_xy,
X Velocity[A/fs],-0.09218751999999952,0.09218751999999952,-0.06799279999999897,0.06799279999999897,-0.11411752000000064,0.11411752000000064,-0.4226088000000061,0.4226088000000061,-0.767584400000004,0.767584400000004
Y Velocity[A/fs],-0.1304319600000028,-0.1304319600000028,0.1043394400000004,0.1043394400000004,-0.006380355999999976,-0.006380355999999976,0.6435331999999931,0.6435331999999931,-0.09669275999999982,-0.09669275999999982
Z Velocity[A/fs],-1.928000000006591e-05,-1.928000000006591e-05,1.4399999999525903e-05,1.4399999999525903e-05,1.5039999999189035e-05,1.5039999999189035e-05,-0.0004048799999996078,-0.0004048799999996078,-0.0003235200000002436,-0.0003235200000002436
Speed[A/fs],0.15972174368228967,0.15972174368228967,0.12453810580988271,0.12453810580988271,0.11429574593937816,0.11429574593937816,0.7698917724378478,0.7698917724378478,0.773650700009361,0.773650700009361
