x0y0z0.005146,Scattering,7.352346469066184,"C2H2[+0.63], H[+0.71]"
x0.602596y0z0.005146,Scattering,4.386361415878428,"C2H2[+0.78], H[+0.42]"
x1.6696011y0z0.004853,Abstraction,-,"C2H2[+0.49], H[+0.58]"
x1.13609855y10z0.0049995,Scattering,10.564483033090259,"C2H[+0.30], H[+0.44], H[+0.43]"
