x0y0z-0.5808786833,Scattering,11.050048171561112,"C3H8[+1.05], H[+0.33]"
x1.276358376y0z0.2674526568,Scattering,10.158370187658575,"C3H8[+0.95], H[+0.38]"
x0.638179188y0z-0.15671301325,Scattering,7.931013092557311,"C3H8[+0.92], H[+0.47]"
x2.1778327652y0z-0.3568189771,Abstraction,-,"C3H8[+0.86], H[+0.37]"
x1.7270955706y0z-0.04468316015,Scattering,17.223385579250134,"C3H7[+1.06], H[+0.15], H[+0.13]"
