x0y0z-0.5808786833,Scattering,23.26743556989307,"C3H7[+1.12], H[-0.03], H[+0.32]"
x1.276358376y0z0.2674526568,Scattering,23.13106484378446,"C2H5[+0.75], CH3[+0.30], H[+0.34]"
x0.638179188y0z-0.15671301325,Scattering,6.895046898738406,"C3H8[+0.91], H[+0.42]"
x2.1778327652y0z-0.3568189771,Abstraction,-,"C3H8[+0.88], H[+0.38]"
x1.7270955706y0z-0.04468316015,Scattering,10.164880982723824,"C3H7[+0.82], H[+0.19], H[+0.33]"
