8732
0.0	0.00715464375	0.0	0.0
0.088	0.019951325000000002	0.0	0.0
0.173	0.0324143125	0.0	0.0
0.256	0.044448562500000004	0.0	0.0
0.336	0.05617062500000001	0.0	0.0
0.424	0.06218312500000001	0.0	0.0
0.51	0.06804993750000002	0.0	0.0
0.592	0.07371556250000001	0.0	0.0
0.673	0.07923087500000002	0.0	0.0
0.761	0.07590318750000001	0.0	0.0
0.846	0.0726610625	0.0	0.0
0.929	0.06952762500000001	0.0	0.0
1.009	0.066475125	0.0	0.0
1.097	0.054003812500000005	0.0	0.0
1.182	0.041823875	0.0	0.0
1.265	0.030030125	0.0	0.0
1.346	0.018528212500000002	0.0	0.0
1.434	0.0004842606250000001	0.0	0.0
1.519	-0.01712059375	0.0	0.0
1.602	-0.03414637500000001	0.0	0.0
1.683	-0.05073162500000001	0.0	0.0
1.77	-0.0666208125	0.0	0.0
1.856	-0.08213075000000002	0.0	0.0
1.938	-0.097157375	0.0	0.0
2.019	-0.11183250000000002	0.0	0.0
2.107	-0.116045875	0.0	0.0
2.192	-0.12016443750000003	0.0	0.0
2.275	-0.12415812500000002	0.0	0.0
2.356	-0.12805237500000002	0.0	0.0
2.443	-0.11423056250000001	0.0	0.0
2.529	-0.10073018750000001	0.0	0.0
2.611	-0.08763681250000002	0.0	0.0
2.692	-0.07484175000000001	0.0	0.0
2.779	-0.04538281250000001	0.0	0.0
2.865	-0.0165514875	0.0	0.0
2.948	0.011431381250000002	0.0	0.0
3.029	0.0387575	0.0	0.0
3.116	0.15651462500000002	0.0	0.0
3.201	0.27162625	0.0	0.0
3.284	0.3833662500000001	0.0	0.0
3.365	0.492678125	0.0	0.0
3.452	0.5391131250000001	0.0	0.0
3.538	0.5846231250000001	0.0	0.0
3.621	0.628884375	0.0	0.0
3.702	0.6722206250000001	0.0	0.0
3.789	0.6320293750000001	0.0	0.0
3.875	0.592670625	0.0	0.0
3.958	0.5544450000000001	0.0	0.0
4.039	0.5170750000000001	0.0	0.0
4.126	0.398559375	0.0	0.0
4.211	0.282518125	0.0	0.0
4.294	0.169584875	0.0	0.0
4.375	0.0589016875	0.0	0.0
4.462	-0.08418193750000001	0.0	0.0
4.547	-0.22452987500000005	0.0	0.0
4.631	-0.36118937500000003	0.0	0.0
4.712	-0.4949675	0.0	0.0
4.799	-0.586843125	0.0	0.0
4.884	-0.6768456250000001	0.0	0.0
4.967	-0.7645125	0.0	0.0
5.048	-0.85049125	0.0	0.0
5.135	-0.8367318750000001	0.0	0.0
5.22	-0.823226875	0.0	0.0
5.303	-0.8100456250000001	0.0	0.0
5.385	-0.7970956250000001	0.0	0.0
5.472	-0.6769381250000001	0.0	0.0
5.557	-0.5590700000000001	0.0	0.0
5.64	-0.44416187500000004	0.0	0.0
5.722	-0.33156625	0.0	0.0
5.809	-0.16442568750000003	0.0	0.0
5.894	-0.00036001000000000007	0.0	0.0
5.976	0.15982612499999999	0.0	0.0
6.058	0.31720562500000005	0.0	0.0
6.145	0.4454800000000001	0.0	0.0
6.23	0.5715806250000001	0.0	0.0
6.313	0.6947443750000001	0.0	0.0
6.395	0.8156418750000002	0.0	0.0
6.481	0.8379575	0.0	0.0
6.566	0.8598337500000001	0.0	0.0
6.649	0.8812475000000001	0.0	0.0
6.731	0.9022681250000001	0.0	0.0
6.817	0.8106237500000002	0.0	0.0
6.903	0.7203900000000001	0.0	0.0
6.986	0.632075625	0.0	0.0
7.068	0.5451718750000001	0.0	0.0
7.155	0.3931712500000001	0.0	0.0
7.24	0.24369125000000003	0.0	0.0
7.323	0.0975505	0.0	0.0
7.405	-0.0460488125	0.0	0.0
7.491	-0.174589125	0.0	0.0
7.576	-0.301064375	0.0	0.0
7.659	-0.42492187500000006	0.0	0.0
7.741	-0.5469525000000001	0.0	0.0
7.827	-0.591236875	0.0	0.0
7.912	-0.63487375	0.0	0.0
7.996	-0.677655	0.0	0.0
8.078	-0.7197425000000001	0.0	0.0
8.164	-0.67187375	0.0	0.0
8.249	-0.624768125	0.0	0.0
8.332	-0.578564375	0.0	0.0
8.414	-0.533054375	0.0	0.0
8.5	-0.43294625000000003	0.0	0.0
8.585	-0.3342025	0.0	0.0
8.669	-0.23726250000000002	0.0	0.0
8.751	-0.14169612500000003	0.0	0.0
8.837	-0.037499500000000005	0.0	0.0
8.922	0.0652101875	0.0	0.0
9.005	0.16601900000000003	0.0	0.0
9.088	0.265405625	0.0	0.0
9.174	0.34615812500000004	0.0	0.0
9.258	0.42584687500000007	0.0	0.0
9.342	0.504125	0.0	0.0
9.424	0.5813625	0.0	0.0
9.51	0.6132750000000001	0.0	0.0
9.595	0.644794375	0.0	0.0
9.678	0.6757587500000001	0.0	0.0
9.761	0.7063300000000001	0.0	0.0
9.847	0.6461356250000001	0.0	0.0
9.931	0.5867043750000001	0.0	0.0
10.015	0.5282443750000001	0.0	0.0
10.097	0.4705012500000001	0.0	0.0
10.183	0.296901875	0.0	0.0
10.268	0.12538143750000003	0.0	0.0
10.351	-0.04344725000000001	0.0	0.0
10.434	-0.21028950000000005	0.0	0.0
10.52	-0.44263562500000003	0.0	0.0
10.604	-0.672359375	0.0	0.0
10.688	-0.8986375000000001	0.0	0.0
10.77	-1.1223487500000002	0.0	0.0
10.856	-1.2814025000000002	0.0	0.0
10.941	-1.438721875	0.0	0.0
11.024	-1.5937750000000002	0.0	0.0
11.107	-1.7471168750000003	0.0	0.0
11.193	-1.6914781250000004	0.0	0.0
11.277	-1.6364406250000003	0.0	0.0
11.361	-1.5821431250000002	0.0	0.0
11.444	-1.528400625	0.0	0.0
11.529	-1.20842	0.0	0.0
11.614	-0.8916537500000001	0.0	0.0
11.697	-0.5790500000000001	0.0	0.0
11.78	-0.26949875	0.0	0.0
11.866	0.20556737500000002	0.0	0.0
11.95	0.6760825	0.0	0.0
12.034	1.1407331250000001	0.0	0.0
12.117	1.6010362500000002	0.0	0.0
12.202	1.9866225000000002	0.0	0.0
12.287	2.36869375	0.0	0.0
12.371	2.7463250000000006	0.0	0.0
12.453	3.1204875000000003	0.0	0.0
12.539	3.1574875000000002	0.0	0.0
12.623	3.1940250000000003	0.0	0.0
12.707	3.2303312500000008	0.0	0.0
12.79	3.266175	0.0	0.0
12.875	2.8416	0.0	0.0
12.96	2.4202625000000006	0.0	0.0
13.044	2.003573125	0.0	0.0
13.127	1.5900518750000003	0.0	0.0
13.212	0.840825	0.0	0.0
13.296	0.09737475000000001	0.0	0.0
13.38	-0.6386431250000001	0.0	0.0
13.463	-1.3691618749999999	0.0	0.0
13.548	-2.0844875000000003	0.0	0.0
13.633	-2.7946562500000005	0.0	0.0
13.717	-3.49811875	0.0	0.0
13.8	-4.19695625	0.0	0.0
13.885	-4.4696	0.0	0.0
13.969	-4.740393750000001	0.0	0.0
14.053	-5.008875	0.0	0.0
14.136	-5.2757375	0.0	0.0
14.221	-4.876137500000001	0.0	0.0
14.306	-4.47885	0.0	0.0
14.39	-4.0848	0.0	0.0
14.473	-3.6932937500000005	0.0	0.0
14.558	-2.7333750000000006	0.0	0.0
14.642	-1.7792375000000002	0.0	0.0
14.726	-0.832060625	0.0	0.0
14.81	0.10998481250000001	0.0	0.0
14.894	1.1889950000000002	0.0	0.0
14.979	2.2622725	0.0	0.0
15.063	3.3283812500000005	0.0	0.0
15.146	4.389125	0.0	0.0
15.231	5.022518750000001	0.0	0.0
15.315	5.652675000000001	0.0	0.0
15.399	6.279131250000001	0.0	0.0
15.483	6.9028125000000005	0.0	0.0
15.567	6.701625	0.0	0.0
15.652	6.50113125	0.0	0.0
15.736	6.301793750000001	0.0	0.0
15.819	6.103381250000001	0.0	0.0
15.904	5.0888875	0.0	0.0
15.988	4.07855625	0.0	0.0
16.072	3.0728500000000003	0.0	0.0
16.156	2.070774375	0.0	0.0
16.241	0.70267625	0.0	0.0
16.325	-0.6607968750000001	0.0	0.0
16.409	-2.0186275000000005	0.0	0.0
16.493	-3.3725500000000004	0.0	0.0
16.577	-4.40924375	0.0	0.0
16.661	-5.443162500000001	0.0	0.0
16.745	-6.47315	0.0	0.0
16.829	-7.500825000000001	0.0	0.0
16.914	-7.6483625	0.0	0.0
16.998	-7.795437500000001	0.0	0.0
17.082	-7.94228125	0.0	0.0
17.166	-8.08889375	0.0	0.0
17.25	-7.222862500000001	0.0	0.0
17.334	-6.358681250000001	0.0	0.0
17.418	-5.4963500000000005	0.0	0.0
17.502	-4.635175	0.0	0.0
17.587	-3.1535562500000003	0.0	0.0
17.671	-1.6739031250000003	0.0	0.0
17.755	-0.19670356249999998	0.0	0.0
17.839	1.2789512500000002	0.0	0.0
17.923	2.6443437500000004	0.0	0.0
18.007	4.0082562500000005	0.0	0.0
18.091	5.3710125	0.0	0.0
18.175	6.7330749999999995	0.0	0.0
18.26	7.290156250000001	0.0	0.0
18.344	7.846775000000001	0.0	0.0
18.428	8.403393750000001	0.0	0.0
18.512	8.960012500000001	0.0	0.0
18.596	8.4188875	0.0	0.0
18.68	7.877762500000001	0.0	0.0
18.764	7.3364062500000005	0.0	0.0
18.849	6.795050000000001	0.0	0.0
18.933	5.42350625	0.0	0.0
19.017	4.0510375000000005	0.0	0.0
19.101	2.6776437500000005	0.0	0.0
19.185	1.3026081250000001	0.0	0.0
19.269	-0.21123531250000002	0.0	0.0
19.353	-1.7266512500000002	0.0	0.0
19.437	-3.2444375000000005	0.0	0.0
19.522	-4.764675	0.0	0.0
19.606	-5.669093750000001	0.0	0.0
19.69	-6.574900000000001	0.0	0.0
19.774	-7.48255625	0.0	0.0
19.858	-8.391831250000001	0.0	0.0
19.942	-8.25816875	0.0	0.0
20.026	-8.12404375	0.0	0.0
20.111	-7.989456250000001	0.0	0.0
20.195	-7.854637500000001	0.0	0.0
20.279	-6.787187500000001	0.0	0.0
20.363	-5.7167312500000005	0.0	0.0
20.447	-4.642575	0.0	0.0
20.532	-3.56518125	0.0	0.0
20.615	-2.1287256250000004	0.0	0.0
20.699	-0.6880843750000001	0.0	0.0
20.784	0.7585693750000001	0.0	0.0
20.868	2.2101025	0.0	0.0
20.952	3.2955437500000007	0.0	0.0
21.036	4.3845	0.0	0.0
21.12	5.479006250000001	0.0	0.0
21.205	6.577675000000001	0.0	0.0
21.288	6.809850000000001	0.0	0.0
21.372	7.042950000000001	0.0	0.0
21.457	7.2774375000000004	0.0	0.0
21.541	7.51285	0.0	0.0
21.625	6.84615625	0.0	0.0
21.709	6.17645625	0.0	0.0
21.793	5.502593750000001	0.0	0.0
21.878	4.82549375	0.0	0.0
21.961	3.6595312500000006	0.0	0.0
22.045	2.4877875	0.0	0.0
22.13	1.308111875	0.0	0.0
22.215	0.12216937500000001	0.0	0.0
22.298	-0.9350131250000002	0.0	0.0
22.382	-1.9979537500000004	0.0	0.0
22.466	-3.0686875000000002	0.0	0.0
22.551	-4.14585	0.0	0.0
22.634	-4.6014125	0.0	0.0
22.718	-5.05975	0.0	0.0
22.803	-5.52201875	0.0	0.0
22.888	-5.986831250000001	0.0	0.0
22.971	-5.6973062500000005	0.0	0.0
23.055	-5.405931250000001	0.0	0.0
23.139	-5.1120125000000005	0.0	0.0
23.224	-4.8160125	0.0	0.0
23.307	-4.01889375	0.0	0.0
23.391	-3.21599375	0.0	0.0
23.476	-2.40569375	0.0	0.0
23.561	-1.5894043750000002	0.0	0.0
23.644	-0.7359300000000001	0.0	0.0
23.728	0.123991625	0.0	0.0
23.812	0.992594375	0.0	0.0
23.897	1.8679450000000002	0.0	0.0
23.98	2.3654562500000003	0.0	0.0
24.064	2.8670375	0.0	0.0
24.149	3.37370625	0.0	0.0
24.234	3.88476875	0.0	0.0
24.317	3.8535500000000007	0.0	0.0
24.401	3.82233125	0.0	0.0
24.485	3.79065	0.0	0.0
24.571	3.7587375000000005	0.0	0.0
24.654	3.3142750000000007	0.0	0.0
24.737	2.8656500000000005	0.0	0.0
24.822	2.4119374999999996	0.0	0.0
24.907	1.9539006250000004	0.0	0.0
24.99	1.3910843750000002	0.0	0.0
25.074	0.8229493750000001	0.0	0.0
25.158	0.24762250000000002	0.0	0.0
25.244	-0.33325437500000005	0.0	0.0
25.327	-0.7220087500000001	0.0	0.0
25.41	-1.1146250000000002	0.0	0.0
25.495	-1.5124675	0.0	0.0
25.58	-1.91433375	0.0	0.0
25.663	-1.9878250000000002	0.0	0.0
25.747	-2.0621025000000004	0.0	0.0
25.831	-2.1373975	0.0	0.0
25.917	-2.21347875	0.0	0.0
26.0	-2.021865	0.0	0.0
26.083	-1.8281468750000003	0.0	0.0
26.168	-1.6316075	0.0	0.0
26.254	-1.43287125	0.0	0.0
26.336	-1.147161875	0.0	0.0
26.42	-0.8581687500000001	0.0	0.0
26.504	-0.564805	0.0	0.0
26.59	-0.268065	0.0	0.0
26.673	-0.05871668750000001	0.0	0.0
26.756	0.1531245	0.0	0.0
26.841	0.368335	0.0	0.0
26.927	0.5861493750000001	0.0	0.0
27.009	0.6433375	0.0	0.0
27.093	0.7012425	0.0	0.0
27.177	0.76011875	0.0	0.0
27.263	0.8197118750000001	0.0	0.0
27.346	0.7596100000000001	0.0	0.0
27.429	0.6986987500000001	0.0	0.0
27.514	0.636746875	0.0	0.0
27.6	0.573985625	0.0	0.0
27.682	0.48345125000000005	0.0	0.0
27.766	0.391714375	0.0	0.0
27.851	0.29833562500000005	0.0	0.0
27.937	0.20369193750000003	0.0	0.0
28.019	0.13119506250000001	0.0	0.0
28.102	0.057671437500000006	0.0	0.0
28.187	-0.017240612500000002	0.0	0.0
28.273	-0.09323537500000001	0.0	0.0
28.355	-0.1624415625	0.0	0.0
28.439	-0.23263750000000002	0.0	0.0
28.524	-0.30416312500000003	0.0	0.0
28.61	-0.37666000000000005	0.0	0.0
28.692	-0.42640187500000004	0.0	0.0
28.775	-0.4768837500000001	0.0	0.0
28.86	-0.52836	0.0	0.0
28.946	-0.5806687500000001	0.0	0.0
29.028	-0.5591162500000001	0.0	0.0
29.112	-0.537216875	0.0	0.0
29.197	-0.5148781250000001	0.0	0.0
29.283	-0.4922156250000001	0.0	0.0
29.365	-0.383250625	0.0	0.0
29.448	-0.27264375	0.0	0.0
29.533	-0.15973593749999998	0.0	0.0
29.619	-0.044964250000000004	0.0	0.0
29.701	0.10355837500000001	0.0	0.0
29.784	0.25472187500000004	0.0	0.0
29.869	0.4093125	0.0	0.0
29.956	0.56651625	0.0	0.0
30.038	0.668428125	0.0	0.0
30.121	0.7720281250000001	0.0	0.0
30.207	0.877848125	0.0	0.0
30.293	0.9853331250000001	0.0	0.0
30.375	0.9715275000000001	0.0	0.0
30.458	0.957490625	0.0	0.0
30.543	0.9431300000000001	0.0	0.0
30.629	0.9284918750000001	0.0	0.0
30.711	0.7940893750000001	0.0	0.0
30.794	0.6571662500000001	0.0	0.0
30.879	0.5169825000000001	0.0	0.0
30.966	0.37439375	0.0	0.0
31.048	0.18546481250000002	0.0	0.0
31.13	-0.006825575000000001	0.0	0.0
31.215	-0.20377287500000005	0.0	0.0
31.302	-0.4044100000000001	0.0	0.0
31.384	-0.54908	0.0	0.0
31.467	-0.696686875	0.0	0.0
31.552	-0.8481325000000001	0.0	0.0
31.639	-1.002491875	0.0	0.0
31.721	-1.0265187500000001	0.0	0.0
31.804	-1.050985	0.0	0.0
31.889	-1.076075625	0.0	0.0
31.976	-1.1016287500000002	0.0	0.0
32.057	-0.994814375	0.0	0.0
32.14	-0.88591875	0.0	0.0
32.225	-0.7740862500000001	0.0	0.0
32.312	-0.659964375	0.0	0.0
32.393	-0.48102312500000005	0.0	0.0
32.477	-0.298243125	0.0	0.0
32.562	-0.11053056250000001	0.0	0.0
32.649	0.08084268750000001	0.0	0.0
32.73	0.23786375	0.0	0.0
32.813	0.39807375000000006	0.0	0.0
32.898	0.5626775	0.0	0.0
32.985	0.73079625	0.0	0.0
33.066	0.7905512500000001	0.0	0.0
33.149	0.851670625	0.0	0.0
33.235	0.9145937500000001	0.0	0.0
33.322	0.978858125	0.0	0.0
33.403	0.921115	0.0	0.0
33.486	0.8621000000000001	0.0	0.0
33.572	0.8014662500000002	0.0	0.0
33.659	0.7395606250000001	0.0	0.0
33.74	0.575928125	0.0	0.0
33.823	0.40861875000000003	0.0	0.0
33.908	0.23626812500000002	0.0	0.0
33.995	0.05997700000000001	0.0	0.0
34.076	0.01685928125	0.0	0.0
34.159	-0.0272944375	0.0	0.0
34.245	-0.07278593750000001	0.0	0.0
34.332	-0.11926950000000001	0.0	0.0
34.413	-0.140946875	0.0	0.0
34.495	-0.16312837500000002	0.0	0.0
