x0y0z-0.5808786833,Scattering,3.090141314463779,"C3H7[+1.12], H[+0.10], H[+0.07]"
x1.276358376y0z0.2674526568,Scattering,3.717433247956137,"C3H7[+1.23], H[+0.11], H[-0.05]"
x0.638179188y0z-0.15671301325,Scattering,4.536660017640258,"C3H7[+1.24], H[+0.07], H[+0.04]"
x2.1778327652y0z-0.3568189771,Abstraction,-,"C3H8[+0.79], H[+0.45]"
x1.7270955706y0z-0.04468316015,Scattering,4.4257271303236685,"C3H7[+1.16], H[+0.03], H[+0.11]"
