120000
0.001	4.92723E-06
0.002	9.83287E-06
0.003	1.47168E-05
0.004	1.95788E-05
0.005	2.44188E-05
0.006	2.92366E-05
0.007	3.40321E-05
0.008	3.88052E-05
0.009	4.35556E-05
0.01	4.82833E-05
0.011	5.29881E-05
0.012	5.76698E-05
0.013	6.23283E-05
0.014	6.69635E-05
0.015	7.15753E-05
0.016	7.61634E-05
0.017	8.07277E-05
0.018	8.52681E-05
0.019	8.97844E-05
0.02	9.42766E-05
0.021	9.87443E-05
0.022	0.000103188
0.023	0.000107606
0.024	0.000112
0.025	0.000116369
0.026	0.000120713
0.027	0.000125031
0.028	0.000129325
0.029	0.000133592
0.03	0.000137834
0.031	0.00014205
0.032	0.000146241
0.033	0.000150405
0.034	0.000154543
0.035	0.000158654
0.036	0.000162739
0.037	0.000166797
0.038	0.000170829
0.039	0.000174833
0.04	0.000178811
0.041	0.000182761
0.042	0.000186683
0.043	0.000190578
0.044	0.000194446
0.045	0.000198285
0.046	0.000202097
0.047	0.00020588
0.048	0.000209635
0.049	0.000213362
0.05	0.00021706
0.051	0.000220729
0.052	0.00022437
0.053	0.000227981
0.054	0.000231564
0.055	0.000235117
0.056	0.00023864
0.057	0.000242134
0.058	0.000245598
0.059	0.000249033
0.06	0.000252437
0.061	0.000255811
0.062	0.000259155
0.063	0.000262468
0.064	0.000265751
0.065	0.000269003
0.066	0.000272224
0.067	0.000275414
0.068	0.000278573
0.069	0.0002817
0.07	0.000284796
0.071	0.000287861
0.072	0.000290893
0.073	0.000293894
0.074	0.000296863
0.075	0.000299799
0.076	0.000302703
0.077	0.000305575
0.078	0.000308414
0.079	0.00031122
0.08	0.000313993
0.081	0.000316733
0.082	0.00031944
0.083	0.000322114
0.084	0.000324754
0.085	0.000327361
0.086	0.000329933
0.087	0.000332472
0.088	0.000334977
0.089	0.000337447
0.09	0.000339884
0.091	0.000342285
0.092	0.000344652
0.093	0.000346984
0.094	0.000349282
0.095	0.000351544
0.096	0.000353771
0.097	0.000355963
0.098	0.000358119
0.099	0.00036024
0.1	0.000362324
0.101	0.000364373
0.102	0.000366386
0.103	0.000368363
0.104	0.000370303
0.105	0.000372207
0.106	0.000374074
0.107	0.000375904
0.108	0.000377698
0.109	0.000379454
0.11	0.000381174
0.111	0.000382855
0.112	0.0003845
0.113	0.000386107
0.114	0.000387676
0.115	0.000389207
0.116	0.0003907
0.117	0.000392155
0.118	0.000393572
0.119	0.00039495
0.12	0.00039629
0.121	0.000397591
0.122	0.000398853
0.123	0.000400076
0.124	0.00040126
0.125	0.000402405
0.126	0.00040351
0.127	0.000404576
0.128	0.000405602
0.129	0.000406588
0.13	0.000407534
0.131	0.00040844
0.132	0.000409306
0.133	0.000410131
0.134	0.000410916
0.135	0.00041166
0.136	0.000412364
0.137	0.000413026
0.138	0.000413648
0.139	0.000414228
0.14	0.000414767
0.141	0.000415265
0.142	0.000415721
0.143	0.000416135
0.144	0.000416507
0.145	0.000416837
0.146	0.000417125
0.147	0.000417371
0.148	0.000417575
0.149	0.000417735
0.15	0.000417854
0.151	0.000417929
0.152	0.000417961
0.153	0.000417951
0.154	0.000417897
0.155	0.0004178
0.156	0.000417659
0.157	0.000417475
0.158	0.000417246
0.159	0.000416974
0.16	0.000416658
0.161	0.000416298
0.162	0.000415894
0.163	0.000415445
0.164	0.000414952
0.165	0.000414414
0.166	0.000413831
0.167	0.000413203
0.168	0.000412531
0.169	0.000411813
0.17	0.000411049
0.171	0.000410241
0.172	0.000409386
0.173	0.000408486
0.174	0.000407541
0.175	0.000406549
0.176	0.000405511
0.177	0.000404427
0.178	0.000403296
0.179	0.000402119
0.18	0.000400896
0.181	0.000399626
0.182	0.000398309
0.183	0.000396945
0.184	0.000395533
0.185	0.000394075
0.186	0.000392569
0.187	0.000391016
0.188	0.000389415
0.189	0.000387767
0.19	0.000386071
0.191	0.000384326
0.192	0.000382534
0.193	0.000380693
0.194	0.000378804
0.195	0.000376867
0.196	0.000374881
0.197	0.000372846
0.198	0.000370762
0.199	0.00036863
0.2	0.000366448
0.201	0.000364217
0.202	0.000361937
0.203	0.000359607
0.204	0.000357228
0.205	0.000354799
0.206	0.000352321
0.207	0.000349792
0.208	0.000347214
0.209	0.000344585
0.21	0.000341906
0.211	0.000339176
0.212	0.000336396
0.213	0.000333566
0.214	0.000330685
0.215	0.000327752
0.216	0.000324769
0.217	0.000321735
0.218	0.00031865
0.219	0.000315513
0.22	0.000312325
0.221	0.000309085
0.222	0.000305794
0.223	0.00030245
0.224	0.000299055
0.225	0.000295608
0.226	0.000292109
0.227	0.000288557
0.228	0.000284954
0.229	0.000281297
0.23	0.000277589
0.231	0.000273827
0.232	0.000270013
0.233	0.000266146
0.234	0.000262225
0.235	0.000258252
0.236	0.000254225
0.237	0.000250146
0.238	0.000246012
0.239	0.000241825
0.24	0.000237585
0.241	0.00023329
0.242	0.000228942
0.243	0.00022454
0.244	0.000220083
0.245	0.000215573
0.246	0.000211008
0.247	0.000206389
0.248	0.000201715
0.249	0.000196987
0.25	0.000192204
0.251	0.000187366
0.252	0.000182473
0.253	0.000177525
0.254	0.000172522
0.255	0.000167464
0.256	0.00016235
0.257	0.000157181
0.258	0.000151956
0.259	0.000146676
0.26	0.00014134
0.261	0.000135948
0.262	0.000130501
0.263	0.000124997
0.264	0.000119437
0.265	0.000113821
0.266	0.000108148
0.267	0.000102419
0.268	9.66337E-05
0.269	9.07916E-05
0.27	8.48928E-05
0.271	7.89371E-05
0.272	7.29246E-05
0.273	6.6855E-05
0.274	6.07283E-05
0.275	5.45445E-05
0.276	4.83033E-05
0.277	4.20048E-05
0.278	3.56488E-05
0.279	2.92353E-05
0.28	2.27641E-05
0.281	1.62351E-05
0.282	9.64831E-06
0.283	3.00359E-06
0.284	-3.69915E-06
0.285	-1.046E-05
0.286	-1.7279E-05
0.287	-2.41563E-05
0.288	-3.1092E-05
0.289	-3.80862E-05
0.29	-4.51389E-05
0.291	-5.22502E-05
0.292	-5.94202E-05
0.293	-6.66491E-05
0.294	-7.39368E-05
0.295	-8.12835E-05
0.296	-8.86893E-05
0.297	-9.61542E-05
0.298	-0.000103678
0.299	-0.000111262
0.3	-0.000118905
0.301	-0.000126607
0.302	-0.000134369
0.303	-0.00014219
0.304	-0.000150071
0.305	-0.000158012
0.306	-0.000166013
0.307	-0.000174074
0.308	-0.000182195
0.309	-0.000190376
0.31	-0.000198617
0.311	-0.000206918
0.312	-0.00021528
0.313	-0.000223702
0.314	-0.000232184
0.315	-0.000240727
0.316	-0.000249331
0.317	-0.000257996
0.318	-0.000266721
0.319	-0.000275507
0.32	-0.000284354
0.321	-0.000293262
0.322	-0.000302231
0.323	-0.000311261
0.324	-0.000320352
0.325	-0.000329505
0.326	-0.000338719
0.327	-0.000347995
0.328	-0.000357332
0.329	-0.00036673
0.33	-0.00037619
0.331	-0.000385712
0.332	-0.000395295
0.333	-0.000404941
0.334	-0.000414648
0.335	-0.000424417
0.336	-0.000434248
0.337	-0.000444141
0.338	-0.000454096
0.339	-0.000464114
0.34	-0.000474193
0.341	-0.000484335
0.342	-0.00049454
0.343	-0.000504807
0.344	-0.000515136
0.345	-0.000525528
0.346	-0.000535982
0.347	-0.000546499
0.348	-0.000557079
0.349	-0.000567722
0.35	-0.000578427
0.351	-0.000589195
0.352	-0.000600027
0.353	-0.000610921
0.354	-0.000621878
0.355	-0.000632898
0.356	-0.000643982
0.357	-0.000655128
0.358	-0.000666338
0.359	-0.000677612
0.36	-0.000688948
0.361	-0.000700348
0.362	-0.000711811
0.363	-0.000723338
0.364	-0.000734929
0.365	-0.000746583
0.366	-0.0007583
0.367	-0.000770082
0.368	-0.000781927
0.369	-0.000793835
0.37	-0.000805808
0.371	-0.000817844
0.372	-0.000829945
0.373	-0.000842109
0.374	-0.000854337
0.375	-0.000866629
0.376	-0.000878985
0.377	-0.000891406
0.378	-0.00090389
0.379	-0.000916439
0.38	-0.000929052
0.381	-0.000941729
0.382	-0.00095447
0.383	-0.000967276
0.384	-0.000980146
0.385	-0.00099308
0.386	-0.001006079
0.387	-0.001019142
0.388	-0.00103227
0.389	-0.001045462
0.39	-0.001058719
0.391	-0.00107204
0.392	-0.001085426
0.393	-0.001098876
0.394	-0.001112392
0.395	-0.001125971
0.396	-0.001139616
0.397	-0.001153325
0.398	-0.001167099
0.399	-0.001180938
0.4	-0.001194842
0.401	-0.00120881
0.402	-0.001222843
0.403	-0.001236941
0.404	-0.001251104
0.405	-0.001265332
0.406	-0.001279625
0.407	-0.001293983
0.408	-0.001308406
0.409	-0.001322894
0.41	-0.001337446
0.411	-0.001352064
0.412	-0.001366747
0.413	-0.001381495
0.414	-0.001396308
0.415	-0.001411186
0.416	-0.001426129
0.417	-0.001441137
0.418	-0.00145621
0.419	-0.001471349
0.42	-0.001486552
0.421	-0.001501821
0.422	-0.001517155
0.423	-0.001532554
0.424	-0.001548018
0.425	-0.001563548
0.426	-0.001579142
0.427	-0.001594802
0.428	-0.001610527
0.429	-0.001626317
0.43	-0.001642172
0.431	-0.001658093
0.432	-0.001674078
0.433	-0.001690129
0.434	-0.001706245
0.435	-0.001722427
0.436	-0.001738673
