x0y0z-0.5808786833,Scattering,16.423407005176177,"C3H8[+1.12], H[+0.30]"
x1.276358376y0z0.2674526568,Scattering,16.14917814692423,"C2H5[+0.67], CH3[+0.35], H[+0.36]"
x0.638179188y0z-0.15671301325,Scattering,7.039451662791878,"C3H8[+0.96], H[+0.42]"
x2.1778327652y0z-0.3568189771,Abstraction,-,"C3H8[+0.88], H[+0.39]"
x1.7270955706y0z-0.04468316015,Scattering,12.684528948862775,"C3H7[+1.00], H[+0.12], H[+0.23]"
