x0y0z-0.5808786833,Scattering,6.285364995719045,"C3H8[+1.01], H[+0.35]"
x1.276358376y0z0.2674526568,Scattering,6.576023273995431,"C3H8[+0.96], H[+0.39]"
x0.638179188y0z-0.15671301325,Scattering,12.588831536759939,"C2H5[+0.70], CH3[+0.40], H[+0.23]"
x2.1778327652y0z-0.3568189771,Abstraction,-,"C3H8[+0.86], H[+0.36]"
x1.7270955706y0z-0.04468316015,Abstraction,-,"C3H7[+1.07], H2[+0.22]"
