x0y0z-0.5808786833,Scattering,30.733062988130776,"CH2[+0.29], CH3[+0.31], CH3[+0.47], H[+0.32]"
x1.276358376y0z0.2674526568,Scattering,30.335075170844398,"C2H5[+0.68], CH2[+0.43], H[-0.09], H[+0.34]"
x0.638179188y0z-0.15671301325,Scattering,6.218095196280891,"C3H8[+0.88], H[+0.46]"
x2.1778327652y0z-0.3568189771,Abstraction,-,"C3H8[+0.72], H[+0.46]"
x1.7270955706y0z-0.04468316015,Scattering,8.69494369593355,"C3H7[+1.06], H[-0.03], H[+0.33]"
