x0y0z0.005146,Scattering,12.655769364350824,"C2H2[+0.87], H[+0.44]"
x0.602596y0z0.005146,Scattering,13.003827823102618,"C2H2[+0.51], H[+0.67]"
x1.6696011y0z0.004853,Abstraction,-,"C2H2[+0.55], H[+0.58]"
x1.13609855y10z0.0049995,Scattering,12.762708523984708,"C2H[+0.30], H[+0.39], H[+0.42]"
