x0y0z0.005146,Scattering,13.465006839708934,"C2H2[+0.79], H[+0.54]"
x0.602596y0z0.005146,Scattering,8.082832116329172,"C2H2[+0.80], H[+0.40]"
x1.6696011y0z0.004853,Abstraction,-,"C2H2[+0.80], H[+0.30]"
x1.13609855y10z0.0049995,Abstraction,-,"C2H2[+0.75], H[+0.50]"
