x0y0z0.005146,Scattering,8.82276415652926,"C2H2[+0.90], H[+0.44]"
x0.602596y0z0.005146,Scattering,29.215303060882306,"C2H2[+0.79], H[+0.53]"
x1.6696011y0z0.004853,Abstraction,-,"C2H2[+0.73], H[+0.38]"
x1.13609855y10z0.0049995,Scattering,6.814374411307791,"C2H2[+0.82], H[+0.41]"
