x0y0z0.005146,Scattering,3.1263071890892244,"C2H2[+0.65], H[+0.63]"
x0.602596y0z0.005146,Scattering,2.20768888568984,"C2H2[+0.74], H[+0.50]"
x1.6696011y0z0.004853,Abstraction,-,"C2H2[+0.61], H[+0.54]"
x1.13609855y10z0.0049995,Scattering,3.2951263664568344,"C2H2[+0.66], H[+0.56]"
